price,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,age
3750,35,7819,0,5,2,210231.0,0,0,1,1,5,10,14.0
18777,13,2629,0,3,2,36600.0,1,0,0,1,0,0,7.0
22995,10,4260,0,5,2,131297.0,0,0,0,1,8,8,7.0
19995,30,722,0,5,0,227902.0,0,0,0,1,8,9,13.0
18995,30,319,2,5,0,194194.0,0,0,0,1,8,0,11.0
23925,35,9342,2,6,2,156900.0,0,0,0,1,8,5,6.0
7400,25,2510,2,3,2,73950.0,0,1,1,0,2,10,12.0
3500,6,8801,2,6,2,182000.0,0,0,0,1,0,4,16.0
7500,10,4055,2,6,0,377000.0,0,0,2,1,8,10,23.0
4200,6,8028,2,6,2,265000.0,0,0,0,1,8,10,20.0
27995,11,7848,0,6,2,124130.0,0,0,0,1,8,10,3.0
23199,10,4254,0,5,2,85114.0,0,0,0,1,8,8,7.0
4495,6,5434,0,6,2,174461.0,0,0,1,2,9,8,13.0
31595,11,7931,0,6,0,124735.0,0,0,0,1,8,10,6.0
28995,30,386,0,6,2,85682.0,0,0,0,1,8,10,5.0
28795,11,7864,0,6,2,85580.0,0,0,0,1,8,0,5.0
15495,35,2572,0,3,2,33558.0,0,0,1,0,9,10,3.0
15995,35,4718,0,5,2,169650.0,0,0,0,2,0,10,12.0
12977,35,8721,0,5,2,171291.0,0,0,0,2,8,9,16.0
7988,35,7206,0,3,2,142138.0,0,0,0,2,0,8,12.0
1800,35,2061,1,5,2,219678.0,0,1,1,2,3,5,20.0
13988,10,8926,0,6,2,47354.0,0,0,2,2,2,0,18.0
9000,6,8840,2,6,2,195000.0,0,0,0,1,0,0,15.0
8966,6,3811,2,6,2,83300.0,0,0,2,1,11,10,19.0
12950,11,9985,2,6,2,154750.0,0,0,0,1,0,10,9.0
8700,27,7773,2,3,2,52000.0,1,0,1,0,9,1,4.0
14900,10,3852,0,5,2,89500.0,5,0,2,1,10,3,8.0
21995,26,5777,0,3,2,94773.0,0,1,0,0,9,10,10.0
26595,30,318,0,5,0,123995.0,0,0,0,1,8,9,8.0
950,14,9829,1,5,2,214000.0,0,0,1,2,9,10,16.0
6500,35,856,0,5,2,175000.0,0,0,0,1,6,10,18.0
2500,8,2862,1,3,2,177236.0,0,1,2,2,10,0,21.0
3200,13,6537,2,5,2,201984.0,0,0,1,1,5,5,15.0
5800,14,1250,0,3,2,135055.0,0,0,1,1,9,5,7.0
6500,27,1411,0,3,2,86000.0,5,0,1,2,9,5,5.0
16900,10,4009,2,6,0,192284.0,0,0,0,1,8,1,14.0
14950,17,6791,0,3,2,37943.0,0,0,0,0,0,0,3.0
5995,36,3606,0,5,2,141651.0,0,0,1,1,5,10,21.0
6395,10,6363,3,5,2,93502.0,0,1,2,2,2,8,15.0
17950,6,8028,0,5,2,64990.0,0,0,2,1,10,10,4.0
22950,10,4454,0,6,2,96896.0,0,0,2,1,10,10,3.0
14950,10,4181,0,5,2,46297.0,0,0,2,1,8,10,6.0
6995,14,1256,0,3,2,83783.0,0,0,1,0,9,5,6.0
12000,10,4959,0,3,2,27000.0,0,0,1,1,9,10,7.0
4995,35,2552,0,3,2,132021.0,4,0,1,2,9,8,10.0
11495,35,2565,3,3,2,68099.0,0,0,1,0,9,9,5.0
6995,8,5208,0,5,2,121605.0,0,0,1,1,5,10,9.0
20000,6,418,0,6,0,287220.0,0,0,0,1,10,4,13.0
5950,35,2537,0,3,2,124500.0,0,0,1,0,9,5,10.0
7450,33,5501,0,3,2,154025.0,0,1,0,0,12,9,7.0
2450,28,5198,2,3,2,140119.0,0,0,1,0,3,10,23.0
2950,21,9079,2,6,2,131000.0,0,0,2,1,9,1,21.0
5950,14,9290,0,5,2,121125.0,0,0,0,0,0,8,13.0
7900,13,2612,0,3,2,140180.0,0,0,0,2,0,0,13.0
18500,35,9308,0,6,2,134500.0,0,0,0,1,10,10,7.0
5400,16,9839,3,6,2,121694.0,0,0,2,1,9,3,20.0
6000,27,1411,0,3,2,137101.0,0,0,1,2,9,1,9.0
6000,10,8877,2,5,2,130000.0,0,0,0,1,9,10,9.0
5195,6,8030,2,6,2,161000.0,0,0,2,1,8,2,18.0
14495,3,478,2,5,2,75745.0,0,0,2,2,3,1,9.0
9950,10,3852,0,6,2,163300.0,0,0,0,1,8,0,11.0
3800,28,5198,3,5,2,155275.0,0,0,2,1,9,10,16.0
24950,6,3761,3,5,2,8667.0,0,0,2,1,11,10,1.0
12950,6,96,0,5,2,95384.0,0,0,2,1,11,10,6.0
4500,10,6407,0,5,2,116000.0,0,0,2,0,3,1,12.0
3900,10,3552,2,5,2,189000.0,0,0,0,1,0,9,15.0
4995,35,838,2,5,2,278000.0,0,0,0,1,0,10,22.0
13495,17,5229,2,5,2,109979.0,0,0,0,1,0,3,6.0
18950,8,2118,0,5,2,36710.0,0,0,1,2,5,1,8.0
29000,3,1030,3,5,2,34822.0,0,0,1,1,2,0,8.0
7200,6,8030,2,6,2,195000.0,0,0,0,1,10,10,12.0
8950,8,5218,0,5,2,106824.0,0,0,1,2,11,5,3.0
22900,10,4448,0,6,2,86000.0,1,0,0,1,8,10,4.0
6950,8,6467,0,5,2,114200.0,0,0,0,2,0,8,13.0
7865,14,1250,0,3,2,86000.0,0,0,1,0,9,9,5.0
12595,6,3472,0,5,2,113351.0,0,0,1,1,0,0,6.0
12000,2,7002,3,4,2,51000.0,0,0,0,1,0,0,9.0
2000,13,2731,2,3,2,252000.0,0,1,0,2,0,9,16.0
7490,10,3536,0,3,2,89675.0,0,0,0,1,0,1,9.0
5900,3,555,0,5,2,23920.0,0,0,2,2,9,0,21.0
7950,8,2118,0,5,2,87885.0,0,0,1,2,5,1,8.0
4000,7,6966,3,3,2,71450.0,0,0,1,2,4,8,15.0
1000,6,168,1,6,2,365000.0,0,0,2,2,10,10,19.0
13950,10,3180,0,6,2,159469.0,0,0,2,1,8,10,5.0
13950,10,3180,0,6,2,145420.0,0,0,2,1,8,10,6.0
17500,10,4948,0,3,2,28334.0,1,0,1,2,9,9,4.0
1500,33,5487,1,3,2,168197.0,0,1,0,0,4,1,13.0
8500,5,1484,2,3,2,136000.0,1,0,2,2,9,0,6.0
2750,10,4386,1,6,2,389000.0,5,0,2,1,8,10,14.0
3490,22,430,0,3,2,127.0,0,0,1,2,9,2,14.0
3295,35,8717,2,5,2,182300.0,0,0,0,2,8,0,25.0
5500,23,1796,0,6,2,152367.0,0,0,0,1,9,2,15.0
5500,5,2972,0,6,2,75400.0,0,0,1,1,9,0,14.0
3495,20,3489,0,5,2,84000.0,0,0,1,0,9,10,21.0
25500,30,672,0,5,0,240500.0,0,0,0,1,8,5,10.0
4800,17,2462,0,6,0,200000.0,0,0,2,1,0,5,14.0
18500,30,40,2,5,0,88000.0,4,0,2,1,8,1,6.0
5200,6,9122,0,5,2,82000.0,0,0,0,1,0,9,15.0
16000,10,4413,0,6,0,206000.0,0,0,0,1,10,0,15.0
2500,10,4740,2,3,2,133840.0,0,0,1,0,9,9,13.0
11500,6,2432,2,3,2,108809.0,0,0,2,2,10,10,5.0
30000,10,9151,2,5,2,45000.0,0,0,2,1,11,10,5.0
11000,10,4009,0,6,0,204000.0,1,0,0,1,10,9,16.0
3000,10,6346,0,5,2,130000.0,5,0,1,2,3,9,14.0
8500,6,8030,0,5,2,110000.0,0,0,2,1,8,8,12.0
4900,35,7836,0,5,2,149000.0,0,0,0,1,5,2,14.0
5500,22,6137,2,3,2,97400.0,1,0,1,2,9,7,10.0
4995,17,5229,3,5,2,199000.0,0,0,0,2,0,5,17.0
16000,28,5320,0,6,2,35000.0,0,0,2,0,7,1,15.0
8950,10,4181,0,5,2,178326.0,0,0,2,1,8,10,7.0
9700,8,5203,2,5,2,97182.0,0,0,1,2,5,9,14.0
7800,30,45,2,6,2,190379.0,0,0,0,1,10,9,12.0
8000,10,4448,2,6,2,206102.0,0,0,0,1,10,10,19.0
2800,6,6284,0,5,2,129786.0,4,0,2,2,3,9,16.0
3500,6,9591,0,6,2,115000.0,0,0,2,1,8,8,23.0
3950,11,9943,2,6,2,210000.0,0,0,0,1,0,3,15.0
5400,6,5434,3,5,2,71000.0,0,0,2,2,3,1,14.0
13950,10,3286,0,3,2,79744.0,0,0,1,2,0,10,5.0
23250,30,40,0,6,2,90000.0,0,0,0,1,10,3,4.0
4000,10,4181,2,6,2,200000.0,0,0,0,1,8,5,15.0
3700,6,8638,2,6,2,289898.0,0,0,0,1,0,5,19.0
4000,14,8342,0,3,2,143000.0,0,0,1,1,9,9,10.0
8000,23,1730,0,6,2,163000.0,0,0,2,2,9,0,14.0
2599,10,6346,3,5,2,46349.0,0,0,2,3,3,9,6.0
3300,10,3852,2,6,2,200000.0,4,0,2,1,8,0,16.0
19950,10,3286,0,5,2,15002.0,0,0,1,2,0,9,4.0
19500,4,3378,0,5,2,41235.0,4,0,1,2,0,0,3.0
8995,13,4693,2,3,2,104306.0,0,0,1,3,9,8,7.0
9500,6,8028,2,6,2,122206.0,4,0,2,1,10,9,9.0
2950,6,6035,2,3,2,142000.0,0,0,1,1,9,0,11.0
2599,13,2612,3,3,2,37539.0,0,0,0,2,0,5,6.0
4900,21,9079,0,6,2,149995.0,0,0,2,1,9,2,18.0
3000,27,9885,1,5,2,140000.0,0,0,0,1,0,5,14.0
4000,35,2063,0,3,2,131000.0,0,0,1,0,3,10,14.0
3000,36,1603,2,3,2,106000.0,4,0,1,0,2,0,17.0
8000,10,4732,0,3,2,79687.0,0,0,1,0,9,5,4.0
1495,24,2601,2,3,2,157000.0,0,0,1,0,3,8,19.0
3800,6,5434,2,5,2,151000.0,0,0,1,1,9,5,12.0
17995,6,8028,3,6,2,29750.0,0,0,0,1,10,0,13.0
24900,33,2663,3,3,2,16000.0,0,0,0,2,0,5,1.0
6100,36,5309,2,3,2,130452.0,0,1,1,2,3,10,12.0
7200,13,1290,2,3,2,102696.0,0,0,1,1,9,9,12.0
8700,18,8446,2,3,2,98242.0,0,0,1,2,12,1,6.0
8000,30,40,2,6,2,102000.0,0,0,0,1,8,6,15.0
4325,13,3339,2,3,2,176810.0,0,0,1,1,0,1,17.0
3000,10,3852,2,6,2,203000.0,0,0,0,1,10,8,18.0
2200,7,9061,2,5,2,121590.0,0,0,1,1,11,1,15.0
2250,28,6282,2,5,2,89744.0,0,0,1,1,5,5,21.0
5995,9,906,2,3,2,60100.0,0,0,1,0,3,4,8.0
3500,25,2509,2,3,2,164100.0,0,1,1,0,2,6,14.0
2000,10,3852,1,6,2,183000.0,0,0,2,1,10,1,12.0
950,6,1565,1,3,2,147163.0,0,0,1,0,9,9,15.0
3300,14,1252,2,3,2,117280.0,0,0,1,2,3,5,9.0
14000,6,8076,0,6,2,112400.0,1,0,0,1,10,8,13.0
10000,27,7752,0,3,2,57500.0,1,0,1,1,7,5,6.0
11950,4,3359,0,5,2,115671.0,0,0,1,1,0,5,7.0
10995,36,5644,0,3,0,72000.0,0,1,1,2,9,9,8.0
9995,36,1613,0,3,0,109000.0,0,1,1,3,4,0,7.0
34995,6,8066,0,6,2,21000.0,0,0,0,1,10,5,1.0
5900,10,8497,3,5,2,145000.0,0,0,0,1,8,8,18.0
5500,20,3489,2,5,2,171500.0,0,0,0,1,3,10,12.0
9950,10,4353,2,6,2,200558.0,0,0,0,1,10,10,12.0
5795,35,2039,0,3,3,198.0,0,0,1,2,9,5,11.0
8788,3,646,0,5,0,117000.0,0,0,2,2,9,9,11.0
10999,10,4353,0,6,2,183000.0,0,0,0,1,8,10,9.0
36999,17,5257,0,6,2,77000.0,0,0,0,2,0,0,5.0
9250,6,8844,2,6,2,185000.0,0,0,0,1,0,0,12.0
19995,35,9320,2,6,2,114563.0,0,0,0,1,10,1,9.0
11490,10,3852,0,6,2,135091.0,0,0,0,1,8,0,12.0
7900,27,761,0,5,2,136800.0,0,0,2,0,3,1,12.0
2000,18,8502,1,5,2,154850.0,0,0,0,2,0,9,12.0
6800,10,4356,0,6,2,104200.0,0,0,0,1,10,5,15.0
7500,9,923,0,3,2,50000.0,0,0,1,0,2,10,7.0
9999,14,7632,0,5,2,88700.0,0,0,0,2,0,8,10.0
5000,35,2039,0,3,3,186000.0,0,0,1,2,9,8,13.0
19000,6,8076,3,6,2,104000.0,4,0,0,1,8,1,5.0
31000,23,1693,2,6,2,76409.0,0,0,2,2,3,0,8.0
6150,11,8891,0,3,2,66000.0,5,0,1,2,0,9,10.0
4200,4,5864,0,5,2,68000.0,0,0,1,1,9,10,20.0
16500,35,7792,2,6,2,189500.0,0,0,0,1,0,0,9.0
27995,6,8605,2,6,2,108000.0,0,0,0,1,0,0,5.0
19995,30,40,2,6,2,94768.0,0,0,2,1,10,1,5.0
13995,11,8891,2,3,2,91997.0,0,0,1,1,0,9,4.0
27995,35,7781,2,6,2,117017.0,0,0,0,1,0,10,4.0
13950,6,3446,0,3,2,73911.0,0,0,0,2,0,0,3.0
5800,33,5821,0,3,2,168000.0,0,0,0,2,9,1,10.0
11000,31,5413,2,6,2,114500.0,0,0,0,1,0,9,11.0
29400,6,352,0,6,0,143000.0,0,0,0,1,10,5,8.0
22900,17,9633,3,5,2,72642.0,1,0,0,1,0,4,10.0
10950,11,8918,0,5,2,109269.0,0,0,0,2,0,5,9.0
15950,10,4450,2,6,0,230000.0,4,0,0,1,8,5,14.0
18600,10,4181,0,5,2,67000.0,0,0,0,1,10,4,4.0
8500,3,458,0,5,2,89200.0,0,0,0,2,9,0,9.0
35000,10,4600,0,6,0,96000.0,0,0,0,1,8,5,4.0
5000,9,913,2,3,2,63200.0,0,1,2,0,2,10,8.0
2000,23,1808,1,6,2,105000.0,0,0,2,0,2,10,22.0
3500,10,4948,0,5,2,121000.0,5,0,1,2,9,0,13.0
8600,10,4181,2,6,2,141123.0,0,0,0,1,10,2,13.0
28500,10,9206,0,5,2,18806.0,0,0,1,1,11,10,1.0
4850,6,6035,2,5,2,113566.0,0,0,1,2,9,5,13.0
10650,13,1349,3,3,2,137.0,0,0,1,1,9,1,5.0
3000,6,7516,2,5,2,101500.0,0,0,2,0,8,8,19.0
6800,36,6701,0,3,2,106480.0,0,0,1,2,9,1,6.0
18950,10,9203,0,5,2,84380.0,0,0,1,1,11,10,5.0
10450,35,8731,3,5,2,219.0,0,1,0,1,10,9,10.0
9850,6,8028,0,6,2,154000.0,0,0,0,1,10,8,12.0
5695,10,7135,0,5,2,144356.0,0,0,0,2,8,0,20.0
2550,28,5076,3,5,2,155.0,0,0,1,2,9,1,11.0
14975,10,7174,0,5,2,42682.0,0,0,2,2,10,9,9.0
24900,10,4335,3,6,2,44000.0,0,0,0,1,8,9,4.0
3900,11,9970,2,6,2,255192.0,0,0,0,1,0,2,19.0
17900,8,3003,3,5,2,100000.0,0,0,0,1,0,0,5.0
3995,28,5198,0,5,2,107439.0,0,0,1,1,9,0,16.0
8995,7,9061,0,5,2,138734.0,0,0,1,1,5,1,11.0
18950,10,9203,0,5,2,98122.0,0,0,1,1,11,10,3.0
5750,10,8677,2,6,0,500000.0,0,0,2,1,10,0,18.0
9950,14,9290,0,3,2,89805.0,0,0,1,0,0,0,7.0
1000,33,5466,5,5,2,124000.0,0,0,0,2,4,1,14.0
8950,10,4980,3,3,2,123669.0,0,0,0,2,9,0,6.0
8950,10,4965,0,3,2,114576.0,0,0,1,2,9,5,6.0
14500,11,9949,2,6,2,154333.0,0,0,0,1,0,0,9.0
6450,30,2110,0,5,2,155745.0,0,0,1,2,11,10,6.0
3750,10,3536,0,3,2,150000.0,4,0,0,2,0,8,19.0
4495,8,5672,0,3,2,124651.0,0,0,1,1,0,10,10.0
10500,36,6701,0,3,0,64926.0,0,0,1,2,9,10,7.0
4850,8,5203,2,5,2,138350.0,0,0,0,3,11,0,9.0
8950,30,2110,0,5,2,102493.0,0,0,1,2,11,10,5.0
11800,10,4386,0,6,2,130515.0,0,0,2,1,8,10,7.0
4500,30,2110,0,5,2,258784.0,0,0,1,2,5,10,8.0
8950,30,2110,0,5,2,103408.0,0,0,1,2,5,10,6.0
8950,30,2110,0,5,2,84618.0,0,0,1,2,11,0,6.0
13950,30,6937,0,5,2,121902.0,0,0,1,1,11,10,6.0
12950,30,6937,0,5,2,162898.0,0,0,1,1,11,10,4.0
12875,6,8030,2,6,2,132727.0,0,0,2,1,10,0,11.0
3200,37,7568,2,4,2,111471.0,0,0,1,1,9,10,11.0
4999,10,3852,2,6,2,88300.0,0,0,0,1,10,10,12.0
6000,11,9970,0,6,2,174301.0,0,0,2,1,0,9,15.0
12800,6,8030,0,6,2,159724.0,0,0,0,1,10,8,15.0
16950,30,6937,0,5,2,87286.0,0,0,1,1,11,10,3.0
12999,13,6859,0,5,2,96000.0,4,0,0,1,0,1,6.0
3850,6,8030,2,6,2,250000.0,0,0,2,1,8,1,18.0
16950,11,7848,0,6,2,87150.0,0,0,0,1,8,5,8.0
12600,6,2270,0,3,2,29641.0,0,0,1,2,11,10,5.0
4500,10,2668,2,6,2,92733.0,0,0,2,1,9,10,16.0
8100,6,8030,2,6,2,171000.0,0,0,0,1,10,8,12.0
11950,6,7,0,5,2,119777.0,0,0,1,1,5,8,12.0
8100,25,2526,2,3,2,61447.0,0,0,1,0,4,1,7.0
1800,10,4386,2,6,2,144.0,0,1,0,1,10,8,27.0
5995,10,3852,2,6,2,144000.0,0,0,0,1,10,9,15.0
22995,35,7834,0,5,2,26000.0,0,0,1,2,5,5,3.0
4995,35,2560,2,3,2,190670.0,0,0,1,0,4,0,11.0
2950,10,7174,0,5,2,121213.0,0,0,0,1,8,4,24.0
10995,6,8167,0,6,2,148000.0,0,0,0,1,10,9,15.0
8995,28,9541,0,3,2,136000.0,0,0,0,3,4,0,11.0
7000,25,2526,0,3,2,94000.0,0,0,1,0,4,9,10.0
5995,6,8801,2,6,2,196565.0,0,0,0,1,0,3,15.0
2995,11,7993,2,6,2,226115.0,0,0,2,1,8,1,19.0
4300,6,8213,2,5,2,163000.0,0,0,2,1,8,10,17.0
12500,3,1064,0,6,2,161000.0,0,0,2,1,9,9,17.0
7700,13,1325,0,3,2,74200.0,5,0,1,2,3,10,7.0
36500,10,4009,3,6,2,13200.0,0,0,0,1,10,10,1.0
2599,11,1222,3,5,2,146149.0,0,0,0,2,0,10,9.0
15250,6,9248,0,3,2,35212.0,1,0,0,0,0,0,2.0
4500,11,7847,1,5,2,88000.0,0,1,2,1,10,5,14.0
3500,8,8576,0,5,2,126000.0,0,1,1,2,4,10,24.0
4900,10,7156,0,5,2,178000.0,0,0,2,2,10,8,18.0
650,3,587,1,5,2,200.0,0,0,2,2,9,9,22.0
4700,6,6035,2,3,2,112351.0,0,0,1,1,9,9,8.0
11500,3,9730,0,5,2,155000.0,1,0,0,1,0,5,8.0
1500,27,9889,1,5,2,180000.0,0,0,0,1,6,11,19.0
4890,27,7743,0,3,2,188000.0,0,0,1,2,9,9,13.0
24500,6,8108,0,6,2,116000.0,0,0,0,1,8,10,5.0
3850,28,5284,3,5,2,137101.0,0,0,1,1,9,0,12.0
5995,2,9285,2,3,2,145000.0,0,0,0,0,2,10,18.0
3950,7,7718,0,3,2,128734.0,0,0,1,2,9,8,10.0
7700,10,6376,2,6,2,161000.0,0,1,2,1,3,0,12.0
5500,6,8028,1,6,2,199.0,0,0,0,1,10,9,14.0
3500,10,3536,2,3,2,167000.0,0,0,0,2,0,4,15.0
3800,6,8028,2,6,2,130000.0,0,0,1,1,10,3,14.0
17999,3,5990,0,5,2,70421.0,0,1,2,0,2,9,20.0
3295,6,1561,2,3,2,130094.0,0,0,1,0,9,11,11.0
7799,8,5218,0,5,2,93390.0,0,0,1,1,5,9,8.0
2950,8,5536,0,5,2,82000.0,0,0,1,1,9,1,19.0
1695,6,5163,2,6,2,222030.0,0,0,1,1,8,2,24.0
10699,13,1307,0,5,2,117936.0,0,0,1,1,9,10,8.0
2395,7,7709,2,5,2,126977.0,0,0,1,2,2,1,16.0
6500,6,5434,3,5,2,71083.0,0,0,1,1,9,9,11.0
4000,27,1374,0,3,2,41000.0,1,2,1,2,9,5,2.0
3950,6,3480,0,5,2,150365.0,0,0,0,2,0,10,12.0
32499,11,7855,0,6,2,38700.0,0,0,0,1,10,5,5.0
22500,11,7848,0,6,2,116173.0,0,0,0,2,10,1,6.0
4950,7,7706,0,3,2,68878.0,4,0,1,2,9,9,12.0
4750,11,3427,0,6,2,0.0,0,0,0,2,0,0,15.0
4300,27,1392,0,3,2,106249.0,0,0,1,1,9,5,12.0
3900,13,1264,0,3,2,149430.0,0,0,1,1,9,3,13.0
4400,10,3239,2,6,2,108876.0,0,0,2,1,11,10,13.0
15995,10,4567,0,6,4,93285.0,0,0,2,1,10,10,8.0
1600,14,8342,1,3,2,140000.0,0,0,1,1,3,3,15.0
9877,10,3536,0,3,2,84365.0,0,0,1,2,0,1,6.0
35000,8,2177,0,6,2,44000.0,0,0,2,1,9,7,4.0
22200,3,458,3,3,2,19300.0,0,0,0,0,9,0,5.0
8500,7,260,3,3,2,54000.0,0,0,1,2,9,5,7.0
35000,11,8009,0,6,3,56700.0,1,0,0,1,10,0,5.0
22900,8,2183,3,6,2,28000.0,0,1,2,1,3,0,11.0
5100,10,4759,0,3,2,111000.0,0,0,1,0,9,0,8.0
16000,6,8028,2,6,0,229700.0,0,0,0,1,10,0,13.0
21875,10,4086,2,6,0,154997.0,0,0,0,1,10,10,8.0
15000,17,9654,0,5,2,146000.0,0,0,0,1,6,9,14.0
3950,6,5446,0,5,2,156000.0,0,0,1,1,9,9,13.0
22900,30,672,2,5,0,174400.0,0,0,0,1,10,10,9.0
8950,10,3976,2,6,2,150000.0,0,0,0,1,10,10,12.0
21000,35,7239,3,3,2,10898.0,0,0,0,2,0,10,3.0
5997,6,6284,0,5,2,76715.0,0,0,1,2,3,1,16.0
9100,36,6701,0,4,2,73000.0,4,0,1,1,9,10,7.0
22995,33,6638,3,3,2,9973.0,0,0,0,1,12,1,7.0
15000,6,8617,0,6,2,116500.0,0,0,0,1,0,3,10.0
15500,6,2585,0,6,2,52000.0,0,0,2,2,2,0,20.0
4997,15,7078,0,5,2,121583.0,0,0,0,1,0,10,20.0
3497,10,3695,0,5,2,88885.0,0,0,0,1,0,8,25.0
3997,3,478,0,5,2,131349.0,0,0,2,2,2,9,19.0
6997,9,927,0,3,2,69628.0,0,0,1,1,0,5,6.0
7995,8,5203,3,5,2,80000.0,0,0,1,1,5,10,9.0
4000,36,7401,3,5,2,222000.0,0,0,1,1,5,9,11.0
3400,27,9885,0,5,2,126000.0,0,0,0,1,9,0,14.0
9000,17,9599,2,5,2,145699.0,0,1,0,3,6,9,8.0
5700,8,2990,0,6,2,110500.0,0,0,0,1,0,0,16.0
12599,30,40,0,5,2,115575.0,0,0,2,1,10,8,10.0
15450,10,4341,3,5,2,117.0,0,0,0,1,10,10,4.0
12950,8,3018,3,5,2,123.0,0,0,0,1,0,5,6.0
5200,6,8606,2,6,2,203387.0,0,0,2,1,0,10,16.0
13500,27,6758,0,5,2,89838.0,0,0,0,0,0,0,8.0
8997,8,6467,0,5,2,143627.0,0,0,0,1,0,5,9.0
2995,6,6035,0,3,2,104230.0,0,0,1,2,9,10,14.0
1400,10,6363,2,5,2,197000.0,0,0,2,2,2,10,17.0
6200,33,6594,3,3,2,167000.0,0,0,0,2,0,8,8.0
8500,6,8818,2,6,2,214000.0,0,0,2,1,0,3,13.0
21875,6,2013,2,6,2,80891.0,0,0,2,2,2,10,6.0
3495,28,5270,0,5,2,153949.0,0,0,1,2,9,2,14.0
11000,6,8605,0,6,2,194723.0,0,0,0,1,0,10,10.0
5950,14,1250,0,3,2,105.0,0,0,1,2,4,8,7.0
3999,20,3496,0,5,2,130000.0,0,0,2,1,9,10,26.0
3997,22,9261,0,5,2,150381.0,0,0,0,1,0,9,19.0
2600,11,7847,2,6,2,260000.0,0,0,0,1,10,8,16.0
5500,35,9321,2,5,2,316000.0,0,1,0,1,8,9,16.0
10950,17,9599,2,5,2,141580.0,0,1,0,2,0,4,10.0
8450,17,5875,2,5,2,88942.0,0,0,0,2,0,0,8.0
16500,10,4353,0,6,2,57300.0,0,0,1,1,10,0,8.0
1800,14,3304,0,3,2,200502.0,0,0,1,0,9,9,16.0
3200,27,6322,0,5,2,150000.0,0,0,1,2,9,3,15.0
6500,30,293,2,5,0,379800.0,0,0,0,1,8,1,20.0
1000,32,8288,1,3,2,154428.0,0,0,1,0,9,4,10.0
16900,27,7379,3,3,2,10000.0,0,0,1,2,4,10,4.0
3300,20,3486,1,5,2,213310.0,0,0,1,1,9,10,16.0
8399,27,1374,4,3,2,78000.0,0,0,1,1,9,10,6.0
17000,17,9941,0,6,2,3400.0,0,0,0,1,6,4,27.0
12995,6,8126,0,6,0,191035.0,0,0,0,1,10,10,15.0
18995,30,40,0,6,2,73159.0,0,0,0,2,10,10,7.0
2500,27,9506,2,3,2,100000.0,0,0,1,2,9,9,12.0
2750,27,6099,2,5,2,100000.0,0,0,1,1,9,1,12.0
7900,23,1789,0,6,2,130000.0,0,0,2,1,9,1,13.0
9800,9,909,0,3,2,39630.0,0,1,1,0,4,5,7.0
5800,10,6388,2,6,2,132000.0,5,1,2,0,3,3,14.0
32500,5,9879,3,5,2,10500.0,0,0,0,2,0,5,1.0
4399,13,1264,3,3,2,78345.0,4,0,1,2,9,0,10.0
3879,14,3299,0,3,2,108200.0,5,0,1,0,9,0,10.0
2497,17,5229,2,5,2,162000.0,0,0,0,2,0,9,19.0
6900,35,856,0,5,2,177000.0,0,0,0,1,0,9,15.0
7900,10,4009,1,6,0,228000.0,0,1,0,1,10,8,20.0
5900,3,9714,0,5,2,152000.0,0,0,0,1,0,10,10.0
11250,6,9234,0,5,2,82500.0,0,0,1,1,0,5,6.0
1100,32,7500,2,3,2,212000.0,0,0,1,2,9,10,27.0
5995,27,7357,2,3,2,120000.0,0,0,1,2,0,10,10.0
3900,30,173,0,6,2,216000.0,0,0,0,1,10,10,15.0
2000,30,122,2,6,2,196000.0,0,0,2,1,10,4,23.0
7900,7,6972,3,3,2,158000.0,0,0,1,1,9,1,5.0
16900,6,133,0,6,2,138000.0,0,0,0,1,10,10,5.0
4000,10,3153,0,6,2,156965.0,0,0,2,1,11,10,15.0
7900,35,2067,2,3,2,97000.0,4,0,1,2,9,8,7.0
5900,13,2322,2,3,2,113000.0,0,0,1,2,9,5,7.0
21000,35,9485,0,5,2,29800.0,0,0,0,1,12,8,5.0
1995,4,5801,0,5,2,145000.0,0,0,1,2,9,1,15.0
2900,35,9928,2,3,2,150699.0,0,1,1,0,3,8,12.0
9895,3,617,2,5,2,94000.0,0,0,0,2,9,5,9.0
22000,30,40,3,6,2,19092.0,0,0,0,1,8,10,3.0
5200,6,1506,2,6,2,208205.0,0,0,0,1,10,0,16.0
1950,37,9453,1,4,2,220000.0,4,0,0,1,12,0,20.0
11500,6,8028,2,6,2,163000.0,4,0,0,1,8,0,12.0
6995,7,9091,2,5,2,143531.0,0,0,1,1,11,1,12.0
4000,35,6812,2,5,2,214000.0,0,1,1,0,10,10,27.0
4997,18,8443,0,3,2,169938.0,0,0,1,1,0,9,9.0
13500,16,9822,0,5,2,73000.0,4,0,0,1,9,0,6.0
7000,10,6346,0,5,2,142000.0,0,0,2,1,3,10,11.0
33950,30,40,3,6,2,9200.0,0,0,0,1,10,8,3.0
12900,6,8123,2,6,2,145000.0,0,0,0,1,8,10,8.0
23999,10,3705,0,5,2,24827.0,0,0,1,2,0,9,3.0
10900,10,7132,2,5,2,98899.0,0,0,2,1,10,0,9.0
1575,10,8852,2,5,2,160900.0,0,0,1,2,9,4,22.0
9700,30,290,2,6,0,202494.0,0,0,0,1,10,2,18.0
6995,18,8502,0,3,2,132224.0,0,0,1,1,0,10,7.0
25500,10,3852,0,5,2,44751.0,0,0,0,2,10,0,4.0
